Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year,Age of File,age_category
31,5,2024,RRC,E1018,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1018/2023,0.911723033327173,Less than 1 year
31,5,2024,RRC,E1019,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1019/2023,0.911723033327173,Less than 1 year
31,5,2024,RRC,E1020,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1020/2023,0.911723033327173,Less than 1 year
31,5,2024,RRC,E1021,4,7,2023,25,1,2024,Closed,,,,Closed,2024-05-31,2023-07-04,2024-01-25,E1021/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1022,4,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-05,E1022/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1023,4,7,2023,14,7,2023,Active,,,,Needs next date,2024-05-31,2023-07-04,2023-07-14,E1023/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1024,4,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-05,E1024/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1025,4,7,2023,18,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-18,E1025/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1026,4,7,2023,15,8,2023,Active,,,,Needs next date,2024-05-31,2023-07-04,2023-08-15,E1026/2023,0.9089851263201845,Less than 1 year
31,5,2024,RRC,E1028,5,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-05,2023-07-05,E1028/2023,0.906247219313196,Less than 1 year
31,5,2024,RRC,E1031,7,7,2023,10,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-07,2023-07-10,E1031/2023,0.900771405299219,Less than 1 year
31,5,2024,RRC,E1033,5,7,2023,6,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-05,2023-07-06,E1033/2023,0.906247219313196,Less than 1 year
31,5,2024,RRC,E1034,7,7,2023,23,10,2023,Active,,,,Needs next date,2024-05-31,2023-07-07,2023-10-23,E1034/2023,0.900771405299219,Less than 1 year
31,5,2024,RRC,E1035,5,7,2023,17,7,2023,Active,,,,Needs next date,2024-05-31,2023-07-05,2023-07-17,E1035/2023,0.906247219313196,Less than 1 year
31,5,2024,RRC,E1066,13,7,2023,23,11,2023,Active,,,,Needs next date,2024-05-31,2023-07-13,2023-11-23,E1066/2023,0.8843439632572879,Less than 1 year
31,5,2024,RRC,E1067,13,7,2023,13,2,2024,Closed,,,,Closed,2024-05-31,2023-07-13,2024-02-13,E1067/2023,0.8843439632572879,Less than 1 year
31,5,2024,RRC,E1068,22,6,2023,13,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-22,2023-07-13,E1068/2023,0.9418400104040466,Less than 1 year
31,5,2024,RRC,E1073,13,7,2023,15,2,2024,Closed,,,,Closed,2024-05-31,2023-07-13,2024-02-15,E1073/2023,0.8843439632572879,Less than 1 year
31,5,2024,RRC,E1317,5,9,2023,8,2,2024,Active,,,,Needs next date,2024-05-31,2023-09-05,2024-02-08,E1317/2023,0.7364969848799086,Less than 1 year
31,5,2024,RRC,E1325,4,9,2023,27,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-04,2023-11-27,E1325/2023,0.7392348918868971,Less than 1 year
31,5,2024,RRC,E1326,4,9,2023,6,2,2024,Closed,,,,Closed,2024-05-31,2023-09-04,2024-02-06,E1326/2023,0.7392348918868971,Less than 1 year
31,5,2024,RRC,E1327,4,9,2023,8,2,2024,Closed,,,,Closed,2024-05-31,2023-09-04,2024-02-08,E1327/2023,0.7392348918868971,Less than 1 year
31,5,2024,RRC,E1330,4,9,2023,5,9,2023,Active,,,,Needs next date,2024-05-31,2023-09-04,2023-09-05,E1330/2023,0.7392348918868971,Less than 1 year
31,5,2024,RRC,E1334,5,9,2023,7,2,2024,Closed,,,,Closed,2024-05-31,2023-09-05,2024-02-07,E1334/2023,0.7364969848799086,Less than 1 year
31,5,2024,RRC,E1337,6,9,2023,29,1,2024,Closed,,,,Closed,2024-05-31,2023-09-06,2024-01-29,E1337/2023,0.73375907787292,Less than 1 year
31,5,2024,RRC,E1339,6,9,2023,27,2,2024,Closed,,,,Closed,2024-05-31,2023-09-06,2024-02-27,E1339/2023,0.73375907787292,Less than 1 year
31,5,2024,RRC,E1341,6,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-06,2023-09-07,E1341/2023,0.73375907787292,Less than 1 year
31,5,2024,RRC,E1343,1,11,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1343/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1348,7,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-07,E1348/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1349,7,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-07,E1349/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1351,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1351/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1352,7,9,2023,8,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-08,E1352/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1353,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1353/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1354,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1354/2023,0.7310211708659315,Less than 1 year
31,5,2024,RRC,E1335,5,9,2023,5,4,2024,Closed,,,,Closed,2024-05-31,2023-09-05,2024-04-05,E1335/2023,0.7364969848799086,Less than 1 year
31,5,2024,RRC,E1356,8,9,2023,8,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-08,2023-09-08,E1356/2023,0.728283263858943,Less than 1 year
31,5,2024,RRC,E1358,8,9,2023,12,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-08,2023-09-12,E1358/2023,0.728283263858943,Less than 1 year
31,5,2024,RRC,E1363,11,9,2023,18,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-11,2023-09-18,E1363/2023,0.7200695428379775,Less than 1 year
31,5,2024,RRC,E1366,12,9,2023,28,12,2023,Active,,,,Needs next date,2024-05-31,2023-09-12,2023-12-28,E1366/2023,0.717331635830989,Less than 1 year
31,5,2024,RRC,E1373,12,9,2023,15,2,2024, Active,,,,Needs next date,2024-05-31,2023-09-12,2024-02-15,E1373/2023,0.717331635830989,Less than 1 year
31,5,2024,RRC,E1374,13,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-13,2023-09-13,E1374/2023,0.7145937288240005,Less than 1 year
31,5,2024,RRC,E1375,13,9,2023,22,2,2024,Closed,,,,Closed,2024-05-31,2023-09-13,2024-02-22,E1375/2023,0.7145937288240005,Less than 1 year
31,5,2024,RRC,E1376,13,9,2023,22,9,2023,Active,,,,Needs next date,2024-05-31,2023-09-13,2023-09-22,E1376/2023,0.7145937288240005,Less than 1 year
31,5,2024,RRC,E1377,13,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-13,2023-09-13,E1377/2023,0.7145937288240005,Less than 1 year
31,5,2024,RRC,E1385,14,9,2023,25,3,2024,Closed,,,,Closed,2024-05-31,2023-09-14,2024-03-25,E1385/2023,0.711855821817012,Less than 1 year
31,5,2024,RRC,E1386,14,9,2023,18,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-14,2023-09-18,E1386/2023,0.711855821817012,Less than 1 year
31,5,2024,RRC,E1388,14,9,2023,6,2,2024,Closed,,,, Recommended for closure CTS,2024-05-31,2023-09-14,2024-02-06,E1388/2023,0.711855821817012,Less than 1 year
31,5,2024,RRC,E368,23,2,2024,26,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-23,2024-02-26,E368/2024,0.26831488668487374,Less than 1 year
31,5,2024,RRC,E1367,12,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-12,2023-09-13,E1367/2023,0.717331635830989,Less than 1 year
31,5,2024,RRC,E1608,30,10,2023,19,12,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-10-30,2023-12-19,E1608/2023,0.5859120994955406,Less than 1 year
31,5,2024,RRC,E1609,30,10,2023,8,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-30,2023-11-08,E1609/2023,0.5859120994955406,Less than 1 year
31,5,2024,RRC,E1610,31,10,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-10-31,2023-11-02,E1610/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1612,31,10,2023,7,2,2024,Closed,,,,Closed,2024-05-31,2023-10-31,2024-02-07,E1612/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1613,31,10,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-10-31,2023-11-02,E1613/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1614,31,10,2023,6,11,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-10-31,2023-11-06,E1614/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1616,31,10,2023,30,1,2024,Closed,,,,Closed,2024-05-31,2023-10-31,2024-01-30,E1616/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1624,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1624/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1626,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1626/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1627,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1627/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1628,1,11,2023,7,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-01,2023-11-07,E1628/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1630,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1630/2023,0.5804362854815636,Less than 1 year
31,5,2024,RRC,E1631,2,11,2023,3,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-02,2023-11-03,E1631/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1632,2,11,2023,29,1,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-01-29,E1632/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1633,2,11,2023,7,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-02,2024-02-07,E1633/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1634,2,11,2023,1,2,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-02-01,E1634/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1635,2,11,2023,31,1,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-01-31,E1635/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1636,2,11,2023,16,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-02,2023-11-16,E1636/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1637,2,11,2023,6,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-02,2023-11-06,E1637/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1638,2,11,2023,31,7,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-07-31,E1638/2023,0.5776983784745751,Less than 1 year
31,5,2024,RRC,E1640,3,11,2023,7,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-03,2024-02-07,E1640/2023,0.5749604714675866,Less than 1 year
31,5,2024,RRC,E1594,30,10,2023,27,10,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-30,2023-10-27,E1594/2023,0.5859120994955406,Less than 1 year
31,5,2024,RRC,E1595,27,10,2023,30,10,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-27,2023-10-30,E1595/2023,0.5941258205165062,Less than 1 year
31,5,2024,RRC,E1597,27,10,2023,1,2,2024,Active,,,,Needs next date,2024-05-31,2023-10-27,2024-02-01,E1597/2023,0.5941258205165062,Less than 1 year
31,5,2024,RRC,E1599,27,10,2023,8,4,2024,Closed,,,,Closed,2024-05-31,2023-10-27,2024-04-08,E1599/2023,0.5941258205165062,Less than 1 year
31,5,2024,RRC,E1600,27,10,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-27,2023-11-30,E1600/2023,0.5941258205165062,Less than 1 year
31,5,2024,RRC,E1601,31,10,2023,25,1,2024,Closed,,,,Closed,2024-05-31,2023-10-31,2024-01-25,E1601/2023,0.5831741924885521,Less than 1 year
31,5,2024,RRC,E1602,30,10,2023,30,10,2023,Active,,,,Needs next date,2024-05-31,2023-10-30,2023-10-30,E1602/2023,0.5859120994955406,Less than 1 year
31,5,2024,RRC,E1603,30,10,2023,8,4,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-10-30,2024-04-08,E1603/2023,0.5859120994955406,Less than 1 year
31,5,2024,RRC,E1758,24,11,2023,15,2,2024,Closed,,,,Closed,2024-05-31,2023-11-24,2024-02-15,E1758/2023,0.517464424320828,Less than 1 year
31,5,2024,RRC,E1759,24,11,2023,24,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-24,2023-11-24,E1759/2023,0.517464424320828,Less than 1 year
31,5,2024,RRC,E1760,24,11,2023,27,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-24,2023-11-27,E1760/2023,0.517464424320828,Less than 1 year
31,5,2024,RRC,E1762,24,11,2023,25,4,2024,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-24,2024-04-25,E1762/2023,0.517464424320828,Less than 1 year
31,5,2024,RRC,E1763,27,11,2023,28,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-27,2023-11-28,E1763/2023,0.5092507032998624,Less than 1 year
31,5,2024,RRC,E1765,24,11,2023,24,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-24,2023-11-24,E1765/2023,0.517464424320828,Less than 1 year
31,5,2024,RRC,E1766,27,11,2023,6,12,2023,Active:Hg on 12/03/2024,,,,Needs next date,2024-05-31,2023-11-27,2023-12-06,E1766/2023,0.5092507032998624,Less than 1 year
31,5,2024,RRC,E1769,27,11,2023,27,2,2024,Dismissed,,,,Closed,2024-05-31,2023-11-27,2024-02-27,E1769/2023,0.5092507032998624,Less than 1 year
31,5,2024,RRC,E1771,28,11,2023,29,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1771/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1772,28,11,2023,28,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-28,E1772/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1773,28,11,2023,15,5,2024,Dismissed,,,,Closed,2024-05-31,2023-11-28,2024-05-15,E1773/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1774,28,11,2023,27,2,2024,Closed,,,,Closed,2024-05-31,2023-11-28,2024-02-27,E1774/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1775,28,11,2023,29,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1775/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1776,28,11,2023,29,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1776/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1778,28,11,2023,29,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1778/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1780,28,11,2023,9,2,2024,Active:Mn on 13/3/2024,,,,Needs next date,2024-05-31,2023-11-28,2024-02-09,E1780/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1786,29,11,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-29,2023-11-30,E1786/2023,0.5037748892858854,Less than 1 year
31,5,2024,RRC,E1779,28,11,2023,7,2,2024,Closed,,,,Closed,2024-05-31,2023-11-28,2024-02-07,E1779/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1781,28,11,2023,27,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-28,2024-02-27,E1781/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1784,28,11,2023,22,4,2024,Active:Parties to move court,,,,Needs next date,2024-05-31,2023-11-28,2024-04-22,E1784/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1785,28,11,2023,12,4,2024,Active: Plaintiff to take date for Interparty hearing,,,,Needs next date,2024-05-31,2023-11-28,2024-04-12,E1785/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1788,29,11,2023,29,11,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-29,2023-11-29,E1788/2023,0.5037748892858854,Less than 1 year
31,5,2024,RRC,E1790,29,11,2023,27,2,2024,Active,,,,Needs next date,2024-05-31,2023-11-29,2024-02-27,E1790/2023,0.5037748892858854,Less than 1 year
31,5,2024,RRC,E1791,29,11,2023,14,5,2024,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-11-29,2024-05-14,E1791/2023,0.5037748892858854,Less than 1 year
31,5,2024,RRC,E1792,29,11,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-29,2023-11-30,E1792/2023,0.5037748892858854,Less than 1 year
31,5,2024,RRC,E1796,30,11,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-30,2023-11-30,E1796/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E1797,1,10,2023,1,12,2023,Active: Plaintiff to take date for Interparty hearing,,,,Needs next date,2024-05-31,2023-10-01,2023-12-01,E1797/2023,0.6653114026982073,Less than 1 year
31,5,2024,RRC,E1798,30,11,2023,14,5,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-30,2024-05-14,E1798/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E1799,30,11,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-30,2023-11-30,E1799/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E1801,30,11,2023,30,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-30,2023-11-30,E1801/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E1802,30,11,2023,4,12,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-30,2023-12-04,E1802/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E1803,30,11,2023,3,4,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-30,2024-04-03,E1803/2023,0.5010369822788969,Less than 1 year
31,5,2024,RRC,E514,10,7,2023,2,8,2023,Closed,,,,Recommended for closure CTS,2024-05-31,2023-07-10,2023-08-02,E514/2023,0.8925576842782534,Less than 1 year
31,5,2024,RRC,E916,10,6,2023,19,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-10,2023-06-19,E916/2023,0.9746948944879087,Less than 1 year
31,5,2024,RRC,E917,19,6,2023,31,7,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-19,2023-07-31,E917/2023,0.9500537314250121,Less than 1 year
31,5,2024,RRC,E868,9,6,2023,9,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-09,2023-06-09,E868/2023,0.9774328014948972,Less than 1 year
31,5,2024,RRC,E869,9,6,2023,9,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-09,2023-06-09,E869/2023,0.9774328014948972,Less than 1 year
31,5,2024,RRC,E870,9,6,2023,9,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-09,2023-06-09,E870/2023,0.9774328014948972,Less than 1 year
31,5,2024,RRC,E874,12,6,2023,13,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-12,2023-06-13,E874/2023,0.9692190804739317,Less than 1 year
31,5,2024,RRC,E876,13,6,2023,22,8,2023,Closed,,,,Closed,2024-05-31,2023-06-13,2023-08-22,E876/2023,0.9664811734669432,Less than 1 year
31,5,2024,RRC,E877,12,6,2023,13,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-12,2023-06-13,E877/2023,0.9692190804739317,Less than 1 year
31,5,2024,RRC,E879,13,6,2023,13,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-13,2023-06-13,E879/2023,0.9664811734669432,Less than 1 year
31,5,2024,RRC,E880,13,6,2023,19,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-13,2023-06-19,E880/2023,0.9664811734669432,Less than 1 year
31,5,2024,RRC,E881,14,6,2023,7,11,2023,Closed,,,,Closed,2024-05-31,2023-06-14,2023-11-07,E881/2023,0.9637432664599547,Less than 1 year
31,5,2024,RRC,E883,13,6,2023,14,6,2023,Active:Parties to move court,,,,Needs next date,2024-05-31,2023-06-13,2023-06-14,E883/2023,0.9664811734669432,Less than 1 year
31,5,2024,RRC,E884,10,6,2023,14,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-10,2023-06-14,E884/2023,0.9746948944879087,Less than 1 year
31,5,2024,RRC,E890,14,6,2023,14,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-14,2023-06-14,E890/2023,0.9637432664599547,Less than 1 year
31,5,2024,RRC,E891,29,8,2023,19,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-08-29,2023-06-19,E891/2023,0.7556623339288281,Less than 1 year
31,5,2024,RRC,E892,15,6,2023,13,7,2023,Active:Hg on 3/10/2023,,,,Needs next date,2024-05-31,2023-06-15,2023-07-13,E892/2023,0.9610053594529662,Less than 1 year
31,5,2024,RRC,E897,15,6,2023,11,7,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-15,2023-07-11,E897/2023,0.9610053594529662,Less than 1 year
31,5,2024,RRC,E900,14,6,2023,19,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-14,2023-06-19,E900/2023,0.9637432664599547,Less than 1 year
31,5,2024,RRC,E901,16,6,2023,16,6,2023,Active: Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2023-06-16,2023-06-16,E901/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E902,16,6,2023,19,6,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-16,2023-06-19,E902/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E904,16,6,2023,19,6,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-16,2023-06-19,E904/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E905,16,6,2023,19,6,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-16,2023-06-19,E905/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E906,16,6,2023,2,4,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-06-16,2024-04-02,E906/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E907,16,6,2023,20,6,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-16,2023-06-20,E907/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E908,16,6,2023,31,1,2024,Closed,,,,Closed,2024-05-31,2023-06-16,2024-01-31,E908/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E1074,13,7,2023,21,9,2023,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2023-07-13,2023-09-21,E1074/2023,0.8843439632572879,Less than 1 year
31,5,2024,RRC,E1076,11,7,2023,13,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-11,2023-07-13,E1076/2023,0.8898197772712649,Less than 1 year
31,5,2024,RRC,E1078,13,7,2023,14,12,2023,Active:Mn on 6/3/2024,,,,Needs next date,2024-05-31,2023-07-13,2023-12-14,E1078/2023,0.8843439632572879,Less than 1 year
31,5,2024,RRC,E1079,14,7,2023,17,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-14,2023-07-17,E1079/2023,0.8816060562502994,Less than 1 year
31,5,2024,RRC,E1081,14,7,2023,17,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-14,2023-07-17,E1081/2023,0.8816060562502994,Less than 1 year
31,5,2024,RRC,E1082,14,7,2023,26,10,2023,Active:Parties to undertake service at registry,,,,Needs next date,2024-05-31,2023-07-14,2023-10-26,E1082/2023,0.8816060562502994,Less than 1 year
31,5,2024,RRC,E1083,17,7,2023,17,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-17,2023-07-17,E1083/2023,0.8733923352293339,Less than 1 year
31,5,2024,RRC,E1084,17,7,2023,17,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-17,2023-07-17,E1084/2023,0.8733923352293339,Less than 1 year
31,5,2024,RRC,E1085,17,7,2023,21,7,2023,Active:Hg 28/09/2023,,,,Needs next date,2024-05-31,2023-07-17,2023-07-21,E1085/2023,0.8733923352293339,Less than 1 year
